YouTube_ID,start seconds,label,train/test split,thumbnail,predicted_materials,predicted_sounds
awPgEvadfDY,50,toilet flushing,train,https://img.youtube.com/vi/awPgEvadfDY/0.jpg,Ceramic,Toilet Flushing
awTTMynWF7I,420,fireworks banging,train,https://img.youtube.com/vi/awTTMynWF7I/0.jpg,Plastic,Fireworks banging
awm0tWV0oqU,0,people finger snapping,train,https://img.youtube.com/vi/awm0tWV0oqU/0.jpg,Ceramic,A baby sitting at a table.
awu8YzLtqF0,50,people farting,test,https://img.youtube.com/vi/awu8YzLtqF0/0.jpg,Metal,A video game
ax0NMKU-Rhg,761,vacuum cleaner cleaning floors,train,https://img.youtube.com/vi/ax0NMKU-Rhg/0.jpg,Carpet,Vacuum cleaner cleaning floors
axGRNbQoyek,30,"subway, metro, underground",train,https://img.youtube.com/vi/axGRNbQoyek/0.jpg,Metal,"Subway, metro, underground"
axKhbFyJeEk,430,"railroad car, train wagon",train,https://img.youtube.com/vi/axKhbFyJeEk/0.jpg,Metal,"Subway, metro, underground"
axtX21upLyI,22,lighting firecrackers,train,https://img.youtube.com/vi/axtX21upLyI/0.jpg,Drywall,Pumping water
axtX21upLyI,61,lighting firecrackers,train,https://img.youtube.com/vi/axtX21upLyI/0.jpg,Drywall,Pumping water
axxVgnu2vLQ,33,opening or closing drawers,train,https://img.youtube.com/vi/axxVgnu2vLQ/0.jpg,Wood,A man is working on a kitchen counter.
ay-pUDliVFs,432,pumping water,train,https://img.youtube.com/vi/ay-pUDliVFs/0.jpg,Water,'pumping water'
ay-pUDliVFs,555,pumping water,train,https://img.youtube.com/vi/ay-pUDliVFs/0.jpg,Water,'pumping water'
ay0cbUWwyUo,80,eating with cutlery,train,https://img.youtube.com/vi/ay0cbUWwyUo/0.jpg,Ceramic,A soup with vegetables and a blender.
ay28CIfN24k,30,car passing by,train,https://img.youtube.com/vi/ay28CIfN24k/0.jpg,Plastic,$15
ay7G0-uZI8Y,71,"subway, metro, underground",train,https://img.youtube.com/vi/ay7G0-uZI8Y/0.jpg,Metal,"Subway, metro, underground"
ayB24t00fdo,31,skidding,train,https://img.youtube.com/vi/ayB24t00fdo/0.jpg,Metal,A red lawn mower.
ayB24t00fdo,51,skidding,train,https://img.youtube.com/vi/ayB24t00fdo/0.jpg,Metal,A red lawn mower.
ayBPlevYTsk,165,chainsawing trees,train,https://img.youtube.com/vi/ayBPlevYTsk/0.jpg,Wood,A man cutting down a tree with a chainsaw.
ayQEKR5ftUY,10,machine gun shooting,train,https://img.youtube.com/vi/ayQEKR5ftUY/0.jpg,Metal,"A gun

Question: What is the man holding?

"
ayZClbRuLTQ,111,machine gun shooting,train,https://img.youtube.com/vi/ayZClbRuLTQ/0.jpg,Plastic,A gun
ayZClbRuLTQ,176,machine gun shooting,train,https://img.youtube.com/vi/ayZClbRuLTQ/0.jpg,Plastic,A gun
ayb2AyTv__8,0,splashing water,train,https://img.youtube.com/vi/ayb2AyTv__8/0.jpg,Water,Skateboarding
ayc8PK3vOxM,55,fire crackling,train,https://img.youtube.com/vi/ayc8PK3vOxM/0.jpg,Wood,"A fire

The image shows a fire in a forest, with the fire visible in the foreground and the trees in the background. The fire appears to be spreading rapidly, and the scene is quite dramatic. The fire is likely to be the main focus of the video, as it captures the intensity and power of the flames. The video may also show the efforts of firefighters or other emergency personnel trying to control or extinguish the fire."
ayc8PK3vOxM,66,fire crackling,train,https://img.youtube.com/vi/ayc8PK3vOxM/0.jpg,Wood,"A fire

The image shows a fire in a forest, with the fire visible in the foreground and the trees in the background. The fire appears to be spreading rapidly, and the scene is quite dramatic. The fire is likely to be the main focus of the video, as it captures the intensity and power of the flames. The video may also show the efforts of firefighters or other emergency personnel trying to control or extinguish the fire."
ayrzdxBwzGw,80,wind rustling leaves,test,https://img.youtube.com/vi/ayrzdxBwzGw/0.jpg,Rock,A video of two monkeys playing together.
aysW0580dgw,220,fireworks banging,train,https://img.youtube.com/vi/aysW0580dgw/0.jpg,Plastic,Fireworks banging
az2hwmtiR7s,1,car engine knocking,train,https://img.youtube.com/vi/az2hwmtiR7s/0.jpg,Metal,A car engine starting
az2hwmtiR7s,25,car engine knocking,train,https://img.youtube.com/vi/az2hwmtiR7s/0.jpg,Metal,A car engine starting
azA7s1w3JIw,20,people burping,train,https://img.youtube.com/vi/azA7s1w3JIw/0.jpg,Plastic,Pumping water
azNl3pzeARE,80,fireworks banging,train,https://img.youtube.com/vi/azNl3pzeARE/0.jpg,Plastic,A firework show
azcGqd8k2OM,30,people shuffling,train,https://img.youtube.com/vi/azcGqd8k2OM/0.jpg,Tile,Skateboarding
azcalai_v9w,31,people burping,train,https://img.youtube.com/vi/azcalai_v9w/0.jpg,Wood,Pumping water
b-04KOwpaZo,30,chainsawing trees,train,https://img.youtube.com/vi/b-04KOwpaZo/0.jpg,Dirt,A video of a cityscape with a road and buildings in the background.
b-1lewjYW98,140,skidding,train,https://img.youtube.com/vi/b-1lewjYW98/0.jpg,Metal,"Race car, auto racing"
b-8lh_tfhLQ,124,hair dryer drying,train,https://img.youtube.com/vi/b-8lh_tfhLQ/0.jpg,Plastic,Ultimate Guide
b-8lh_tfhLQ,262,hair dryer drying,train,https://img.youtube.com/vi/b-8lh_tfhLQ/0.jpg,Plastic,Ultimate Guide
b-DB8kgH_PM,30,fireworks banging,train,https://img.youtube.com/vi/b-DB8kgH_PM/0.jpg,Plastic,Fireworks banging
b-G4cT6x_l8,20,skateboarding,train,https://img.youtube.com/vi/b-G4cT6x_l8/0.jpg,Metal,Skateboarding
b-GWFWCvkC4,50,splashing water,train,https://img.youtube.com/vi/b-GWFWCvkC4/0.jpg,Water,Pumping water
b-gza98ikBo,20,playing snare drum,train,https://img.youtube.com/vi/b-gza98ikBo/0.jpg,Metal,Skateboarding
b-gza98ikBo,33,playing snare drum,train,https://img.youtube.com/vi/b-gza98ikBo/0.jpg,Metal,Skateboarding
b-kUwxvlcQ4,280,people clapping,train,https://img.youtube.com/vi/b-kUwxvlcQ4/0.jpg,Plastic,A video thumbnail of a woman holding a Wii remote.
b-kZVg_hfRE,50,driving buses,train,https://img.youtube.com/vi/b-kZVg_hfRE/0.jpg,Dirt,A video of a bus driving down a street.
b-qK-zMT9BE,93,"rowboat, canoe, kayak rowing",train,https://img.youtube.com/vi/b-qK-zMT9BE/0.jpg,Water,Pumping water
b-y60E1k-hc,270,basketball bounce,train,https://img.youtube.com/vi/b-y60E1k-hc/0.jpg,Drywall,A basketball game is being played.
b0N-J9QRwSk,689,car engine starting,train,https://img.youtube.com/vi/b0N-J9QRwSk/0.jpg,Dirt,DG
b0Tpu878uqs,40,chainsawing trees,train,https://img.youtube.com/vi/b0Tpu878uqs/0.jpg,Wood,A chainsaw.
b0xzpDVYlMA,80,"subway, metro, underground",train,https://img.youtube.com/vi/b0xzpDVYlMA/0.jpg,Metal,"Subway, metro, underground"
b0yeanCVvYE,66,typing on typewriter,train,https://img.youtube.com/vi/b0yeanCVvYE/0.jpg,Plastic,A boy with a mustache.
b0yeanCVvYE,108,typing on typewriter,train,https://img.youtube.com/vi/b0yeanCVvYE/0.jpg,Plastic,A boy with a mustache.
b14QpQgAFY0,70,toilet flushing,train,https://img.youtube.com/vi/b14QpQgAFY0/0.jpg,Metal,'pumping water'
b14lHw7IP5I,30,skateboarding,train,https://img.youtube.com/vi/b14lHw7IP5I/0.jpg,Dirt,Skateboarding
b1Fr7EYttLE,30,"engine accelerating, revving, vroom",train,https://img.youtube.com/vi/b1Fr7EYttLE/0.jpg,Metal,Driving motorcycle
b1N-uXz7uH8,0,people burping,train,https://img.youtube.com/vi/b1N-uXz7uH8/0.jpg,Drywall,A man wearing a black jacket and a black hat.
b2JRI-RVw9U,30,vacuum cleaner cleaning floors,test,https://img.youtube.com/vi/b2JRI-RVw9U/0.jpg,Rock,A rocky pathway
b2UFRFeyC7o,40,people whistling,train,https://img.youtube.com/vi/b2UFRFeyC7o/0.jpg,Drywall,'typing on typewriter'
b2_wqAJ4Lt8,2,typing on typewriter,train,https://img.youtube.com/vi/b2_wqAJ4Lt8/0.jpg,Paper,Typing on typewriter
b2_wqAJ4Lt8,31,typing on typewriter,train,https://img.youtube.com/vi/b2_wqAJ4Lt8/0.jpg,Paper,Typing on typewriter
b2w6qNKzsj4,390,"railroad car, train wagon",train,https://img.youtube.com/vi/b2w6qNKzsj4/0.jpg,Metal,A train on the tracks.
b32dndTQdyQ,290,helicopter,train,https://img.youtube.com/vi/b32dndTQdyQ/0.jpg,Plastic,A helicopter flying in the sky.
b3K1-ylo4SI,220,"race car, auto racing",train,https://img.youtube.com/vi/b3K1-ylo4SI/0.jpg,Dirt,Driving motorcycle
b3M2VRluz4g,30,people shuffling,train,https://img.youtube.com/vi/b3M2VRluz4g/0.jpg,Plastic,A video of a person holding a deck of cards.
b3O6Gjy7xgI,30,"railroad car, train wagon",train,https://img.youtube.com/vi/b3O6Gjy7xgI/0.jpg,Metal,A train car with a yellow top.
b3frc7ofPhk,78,basketball bounce,train,https://img.youtube.com/vi/b3frc7ofPhk/0.jpg,Plastic,A
b3r9NYFT0oA,90,driving motorcycle,train,https://img.youtube.com/vi/b3r9NYFT0oA/0.jpg,Metal,Driving motorcycle
b3teffaC_eE,140,raining,test,https://img.youtube.com/vi/b3teffaC_eE/0.jpg,Wood,A video thumbnail of a man wearing a purple hat and a man in a suit talking to each other.
b4-njsL9PWk,20,driving motorcycle,train,https://img.youtube.com/vi/b4-njsL9PWk/0.jpg,Metal,Motorcycle
b42EJ0iPKIU,30,chainsawing trees,train,https://img.youtube.com/vi/b42EJ0iPKIU/0.jpg,Wood,Chainsawing trees
b459UFYhZxw,80,helicopter,train,https://img.youtube.com/vi/b459UFYhZxw/0.jpg,Plastic,Helicopter
b4AubuC7NQU,10,people whistling,train,https://img.youtube.com/vi/b4AubuC7NQU/0.jpg,Drywall,A man giving a speech.
b4AubuC7NQU,50,people whistling,train,https://img.youtube.com/vi/b4AubuC7NQU/0.jpg,Drywall,A man giving a speech.
b4EX72s-0k4,30,printer printing,train,https://img.youtube.com/vi/b4EX72s-0k4/0.jpg,Plastic,Printer Printing
b4MB5Mlzjf0,22,"engine accelerating, revving, vroom",train,https://img.youtube.com/vi/b4MB5Mlzjf0/0.jpg,Metal,A motorcycle speedometer
b4RxpJKJo9Y,30,car passing by,train,https://img.youtube.com/vi/b4RxpJKJo9Y/0.jpg,Metal,"Race car, auto racing"
b55EUpsB6oA,70,chainsawing trees,train,https://img.youtube.com/vi/b55EUpsB6oA/0.jpg,Wood,A video of a man using a power tool to carve a wooden statue.
b5j290ygpPg,70,wind noise,train,https://img.youtube.com/vi/b5j290ygpPg/0.jpg,Dirt,A house with a white door.
b5oPxTRkczA,29,"motorboat, speedboat acceleration",train,https://img.youtube.com/vi/b5oPxTRkczA/0.jpg,Plastic,"A video thumbnail of a person in a boat, with the caption ""Driving motorcycle."""
b6867WvTgOk,80,driving motorcycle,test,https://img.youtube.com/vi/b6867WvTgOk/0.jpg,Metal,Driving motorcycle
b6Q7wYZv4Gs,310,lawn mowing,train,https://img.youtube.com/vi/b6Q7wYZv4Gs/0.jpg,Metal,Lawn mowing
b6VU9BMnfZI,40,people whistling,train,https://img.youtube.com/vi/b6VU9BMnfZI/0.jpg,Plastic,A red shirt.
b6f5TsR9qFw,30,playing snare drum,train,https://img.youtube.com/vi/b6f5TsR9qFw/0.jpg,Plastic,Alive
b6nkPmL55po,10,church bell ringing,train,https://img.youtube.com/vi/b6nkPmL55po/0.jpg,Brick,A bell ringing
b6silFrtOJQ,30,car engine knocking,test,https://img.youtube.com/vi/b6silFrtOJQ/0.jpg,Metal,A car engine starting.
b706mb7jI9Y,30,"rowboat, canoe, kayak rowing",train,https://img.youtube.com/vi/b706mb7jI9Y/0.jpg,Plastic,Pumping water
b7TDuq013zI,40,typing on typewriter,train,https://img.youtube.com/vi/b7TDuq013zI/0.jpg,Paper,Typing on typewriter
b7TDuq013zI,206,typing on typewriter,train,https://img.youtube.com/vi/b7TDuq013zI/0.jpg,Paper,Typing on typewriter
b7WsLwjRYQY,290,eating with cutlery,test,https://img.youtube.com/vi/b7WsLwjRYQY/0.jpg,Ceramic,"A video thumbnail of a food dish, possibly a dessert or a snack, with a yellow background and a red and yellow text reading ""�������������������������������������������������������������������������������������������������������������������������������������������������������������������������"
b7eT98wQRtc,30,"motorboat, speedboat acceleration",train,https://img.youtube.com/vi/b7eT98wQRtc/0.jpg,Plastic,Pumping water
b7fs8OAJzQk,22,sailing,train,https://img.youtube.com/vi/b7fs8OAJzQk/0.jpg,Plastic,"Motorboat, speedboat acceleration"
b7ryyJc5Zh4,30,people whistling,train,https://img.youtube.com/vi/b7ryyJc5Zh4/0.jpg,Drywall,A man with a beard and mustache is sitting in a room with a bookshelf full of books.
b7vSYR-O1NQ,20,car passing by,train,https://img.youtube.com/vi/b7vSYR-O1NQ/0.jpg,Plastic,2010 CTS V-Stock
b8-W_K15c-k,30,car engine knocking,train,https://img.youtube.com/vi/b8-W_K15c-k/0.jpg,Metal,A car engine
b82OS1AtRio,140,wind rustling leaves,test,https://img.youtube.com/vi/b82OS1AtRio/0.jpg,Wood,A man is giving a presentation to a group of people.
b8DYgvgTfFI,90,"race car, auto racing",train,https://img.youtube.com/vi/b8DYgvgTfFI/0.jpg,Metal,"Race car, auto racing"
b8EmXVyheaE,0,toilet flushing,train,https://img.youtube.com/vi/b8EmXVyheaE/0.jpg,Ceramic,A toilet flushing
b8Ym7wa9_FQ,20,using sewing machines,train,https://img.youtube.com/vi/b8Ym7wa9_FQ/0.jpg,Cloth,A sewing machine
b8hYMt-ThbM,40,stream burbling,train,https://img.youtube.com/vi/b8hYMt-ThbM/0.jpg,Water,Pumping water
b8nHehSt918,40,skidding,train,https://img.youtube.com/vi/b8nHehSt918/0.jpg,Metal,"Race car, auto racing"
b8noZ99GTok,147,lighting firecrackers,train,https://img.youtube.com/vi/b8noZ99GTok/0.jpg,Drywall,Pumping Water
b8noZ99GTok,239,lighting firecrackers,train,https://img.youtube.com/vi/b8noZ99GTok/0.jpg,Drywall,Pumping Water
b8v0b4reeFo,210,people clapping,train,https://img.youtube.com/vi/b8v0b4reeFo/0.jpg,Metal,A video of a girl playing a violin.
b8w05TP5v1c,200,toilet flushing,train,https://img.youtube.com/vi/b8w05TP5v1c/0.jpg,Metal,A car driving video
b8zB6N-IQ3A,17,driving motorcycle,train,https://img.youtube.com/vi/b8zB6N-IQ3A/0.jpg,Metal,Driving motorcycle
b93BO5AmhuM,50,cap gun shooting,train,https://img.youtube.com/vi/b93BO5AmhuM/0.jpg,Dirt,A gun shooting video.
b93GiuJ3KpY,30,people burping,test,https://img.youtube.com/vi/b93GiuJ3KpY/0.jpg,Plastic,A girl with a pink shirt and a flower in her hair is sitting at a table.
b967on-hKcU,30,playing snare drum,train,https://img.youtube.com/vi/b967on-hKcU/0.jpg,Metal,Playing snare drum
b9MftdZCmO0,30,raining,train,https://img.youtube.com/vi/b9MftdZCmO0/0.jpg,Water,A woman laying on a rock.
b9MyE04Bcfc,4,sliding door,train,https://img.youtube.com/vi/b9MyE04Bcfc/0.jpg,Plastic,A white van with a large window on the side.
b9_0h4gfccw,0,waterfall burbling,test,https://img.youtube.com/vi/b9_0h4gfccw/0.jpg,Dirt,A car driving on a dirt road.
b9voyAgRrKA,20,lawn mowing,train,https://img.youtube.com/vi/b9voyAgRrKA/0.jpg,Metal,A video of a man pushing a lawn mower.
b9ymfbB82lM,30,driving buses,train,https://img.youtube.com/vi/b9ymfbB82lM/0.jpg,Metal,A yellow bus driving down the street.
bA03kg6rc24,50,skidding,train,https://img.youtube.com/vi/bA03kg6rc24/0.jpg,Metal,A video game
bALeVj3cJHI,120,driving buses,train,https://img.youtube.com/vi/bALeVj3cJHI/0.jpg,Metal,A blue and white bus driving down the road.
bAkQggTBhZ4,110,driving motorcycle,train,https://img.youtube.com/vi/bAkQggTBhZ4/0.jpg,Dirt,Driving motorcycle
bAlNq4dCIHc,7,people burping,train,https://img.youtube.com/vi/bAlNq4dCIHc/0.jpg,Plastic,A woman wearing glasses and a blue shirt.
bAp1_Gv5dJg,30,driving buses,train,https://img.youtube.com/vi/bAp1_Gv5dJg/0.jpg,Plastic,"Subway, metro, underground"
bAqFnqLcWBA,0,waterfall burbling,train,https://img.youtube.com/vi/bAqFnqLcWBA/0.jpg,Water,Pumping water
bAugsCs8l1c,120,printer printing,train,https://img.youtube.com/vi/bAugsCs8l1c/0.jpg,Ceramic,A skull and crossbones symbol is displayed on the black background.
bAwP9NnBCb4,1,lighting firecrackers,train,https://img.youtube.com/vi/bAwP9NnBCb4/0.jpg,Dirt,A video of fireworks banging.
bAwP9NnBCb4,11,lighting firecrackers,train,https://img.youtube.com/vi/bAwP9NnBCb4/0.jpg,Dirt,A video of fireworks banging.
bBG6qsEX-H8,130,skidding,train,https://img.youtube.com/vi/bBG6qsEX-H8/0.jpg,Water,Driving motorcycle
bBRrrhgFlvk,15,people finger snapping,train,https://img.youtube.com/vi/bBRrrhgFlvk/0.jpg,Wood,A video of a person giving the finger.
bBVNAFdJhtg,210,"race car, auto racing",train,https://img.youtube.com/vi/bBVNAFdJhtg/0.jpg,Dirt,Driving motorcycle
bBfEkxp_5z4,60,thunder,train,https://img.youtube.com/vi/bBfEkxp_5z4/0.jpg,Drywall,A thumbnail of a video of a cloudy sky.
bBwBWap_v4s,30,lawn mowing,train,https://img.youtube.com/vi/bBwBWap_v4s/0.jpg,Plastic,Pumping water
bCNCFh8ImXk,214,"subway, metro, underground",train,https://img.youtube.com/vi/bCNCFh8ImXk/0.jpg,Metal,"Subway, metro, underground"
bCNCFh8ImXk,261,"subway, metro, underground",train,https://img.youtube.com/vi/bCNCFh8ImXk/0.jpg,Metal,"Subway, metro, underground"
bCOr9pgRZn4,100,chainsawing trees,train,https://img.youtube.com/vi/bCOr9pgRZn4/0.jpg,Wood,A chainsaw cutting a tree trunk.
bCRw8vfxB6I,90,driving motorcycle,train,https://img.youtube.com/vi/bCRw8vfxB6I/0.jpg,Metal,Driving motorcycle
bCWIS9RivVY,37,people burping,train,https://img.youtube.com/vi/bCWIS9RivVY/0.jpg,Plastic,A cartoon dog drinking a beer.
bCtPByJdUkA,10,printer printing,train,https://img.youtube.com/vi/bCtPByJdUkA/0.jpg,Paper,Printer printing
bCwP3Dm52Ls,955,machine gun shooting,train,https://img.youtube.com/vi/bCwP3Dm52Ls/0.jpg,Wood,A man is sitting at a table with a gun on it.
bCyUYxs09nw,114,basketball bounce,train,https://img.youtube.com/vi/bCyUYxs09nw/0.jpg,Drywall,Basketball
bD5MT2FoOJg,30,hair dryer drying,test,https://img.youtube.com/vi/bD5MT2FoOJg/0.jpg,Metal,A hair dryer
bD98MJUnukw,0,"motorboat, speedboat acceleration",train,https://img.youtube.com/vi/bD98MJUnukw/0.jpg,Plastic,A video of a man driving a boat on the water.
bDM9vpjXqAM,60,driving motorcycle,train,https://img.youtube.com/vi/bDM9vpjXqAM/0.jpg,Plastic,Driving motorcycle
bDV4zMIBLAg,20,driving buses,train,https://img.youtube.com/vi/bDV4zMIBLAg/0.jpg,Metal,Skateboarding
bDVNGthyg9o,20,splashing water,train,https://img.youtube.com/vi/bDVNGthyg9o/0.jpg,Rock,Pumping water
bDh9zhdwflc,173,"subway, metro, underground",train,https://img.youtube.com/vi/bDh9zhdwflc/0.jpg,Metal,"Subway, metro, underground"
bDh9zhdwflc,968,"subway, metro, underground",train,https://img.youtube.com/vi/bDh9zhdwflc/0.jpg,Metal,"Subway, metro, underground"
bDsvwlZaW1s,30,helicopter,train,https://img.youtube.com/vi/bDsvwlZaW1s/0.jpg,Metal,Helicopter
bDvzyYQ28Ic,626,people shuffling,train,https://img.youtube.com/vi/bDvzyYQ28Ic/0.jpg,Plastic,A video of a crowd of people at a music festival.
bEEXH1eON0Y,29,typing on typewriter,train,https://img.youtube.com/vi/bEEXH1eON0Y/0.jpg,Plastic,Typing on typewriter
bEEXH1eON0Y,152,typing on typewriter,train,https://img.youtube.com/vi/bEEXH1eON0Y/0.jpg,Plastic,Typing on typewriter
bEbhzj6UIo0,50,lawn mowing,train,https://img.youtube.com/vi/bEbhzj6UIo0/0.jpg,Wood,13
bEbhzj6UIo0,70,lawn mowing,train,https://img.youtube.com/vi/bEbhzj6UIo0/0.jpg,Wood,13
bEcxtUAatnE,107,hair dryer drying,train,https://img.youtube.com/vi/bEcxtUAatnE/0.jpg,Plastic,A hair dryer
bEcxtUAatnE,134,hair dryer drying,train,https://img.youtube.com/vi/bEcxtUAatnE/0.jpg,Plastic,A hair dryer
bEer09IfFaw,53,using sewing machines,train,https://img.youtube.com/vi/bEer09IfFaw/0.jpg,Metal,A sewing machine
bEer09IfFaw,74,using sewing machines,train,https://img.youtube.com/vi/bEer09IfFaw/0.jpg,Metal,A sewing machine
bElzr0XtoQI,351,people clapping,train,https://img.youtube.com/vi/bElzr0XtoQI/0.jpg,Metal,100
bFGt4h1asaI,210,typing on typewriter,train,https://img.youtube.com/vi/bFGt4h1asaI/0.jpg,Paper,'typing on typewriter'
bFI6S3hlIC4,160,machine gun shooting,train,https://img.youtube.com/vi/bFI6S3hlIC4/0.jpg,Metal,Cross Fire
bFKzQdEufUg,40,chainsawing trees,train,https://img.youtube.com/vi/bFKzQdEufUg/0.jpg,Wood,A man cutting down a tree.
bFZ4Kl9nsEk,12,vacuum cleaner cleaning floors,train,https://img.youtube.com/vi/bFZ4Kl9nsEk/0.jpg,Dirt,Vacuum cleaner cleaning floors
bFZ4Kl9nsEk,205,vacuum cleaner cleaning floors,train,https://img.youtube.com/vi/bFZ4Kl9nsEk/0.jpg,Dirt,Vacuum cleaner cleaning floors
bFZL4ABbkk0,30,typing on computer keyboard,train,https://img.youtube.com/vi/bFZL4ABbkk0/0.jpg,Plastic,Typing on computer keyboard
bFaN_qRG7Ns,80,thunder,train,https://img.youtube.com/vi/bFaN_qRG7Ns/0.jpg,Rock,Dark Souls II
bFdqk9LkPkI,166,people shuffling,train,https://img.youtube.com/vi/bFdqk9LkPkI/0.jpg,Water,"You should choose from the ones on the ['pumping water', 'skateboarding', 'typing on typewriter', 'waterfall burbling', 'people finger snapping', 'toilet flushing', 'fire crackling', 'driving motorcycle', 'subway, metro, underground', 'printer printing', 'vacuum cleaner cleaning floors', 'race car, auto racing', 'motorboat, speedboat acceleration', 'fireworks banging', 'eating with cutlery', 'playing snare drum', 'cap gun shooting', 'railroad car, train wagon', 'people clapping', 'splashing water', 'raining', 'horse clip-clop', 'driving buses', 'people whistling', 'train wheels squealing', 'people burping', 'machine gun shooting', 'stream burbling', 'helicopter"
